"date","_5SP151040-open","_5SP151040-high","_5SP151040-low","_5SP151040-close","_5SP151040-vol"
"12/8/2015","69.74","69.74","66.9","67.01","0"
"12/9/2015","67.01","69.83","67.01","68.39","0"
"12/10/2015","68.49","71.32","68.15","70.36","0"
"12/11/2015","70.36","70.36","67.9","68.08","0"
"12/14/2015","68.34","68.73","66.43","66.98","0"
"12/15/2015","67.13","68.53","66.9","67.4","0"
"12/16/2015","67.4","68.31","66.57","67.77","0"
"12/17/2015","67.77","67.77","64.79","65.19","0"
"12/18/2015","65.21","66.95","65.21","65.81","0"
"12/21/2015","65.99","67.29","65.99","66.45","0"
"12/22/2015","66.45","68.16","66.32","68.12","0"
"12/23/2015","68.12","71.83","68.12","71.6","0"
"12/24/2015","71.52","72.31","71.08","72.03","0"
"12/28/2015","71.55","71.55","69.28","69.64","0"
"12/29/2015","69.62","71.15","69.54","70.2","0"
"12/30/2015","70.06","70.06","68.7","69.19","0"
"12/31/2015","68.93","69.75","68.67","69.16","0"
"1/4/2016","69.16","69.5","67.25","68.42","0"
"1/5/2016","68.52","68.93","67.13","67.98","0"
"1/6/2016","67.98","68.41","65.2","65.41","0"
"1/7/2016","65.41","65.41","62.44","62.88","0"
"1/8/2016","62.94","63.54","60.74","60.9","0"
"1/11/2016","60.9","61.46","57.22","57.72","0"
"1/12/2016","57.9","58.19","54.3","55.91","0"
"1/13/2016","56.06","56.79","54.82","54.97","0"
"1/14/2016","55.12","56.66","54.34","56.18","0"
"1/15/2016","56.18","56.18","54.15","55.56","0"
"1/19/2016","55.56","56.56","52.5","53.38","0"
"1/20/2016","53.38","54.14","50.66","53.65","0"
"1/21/2016","53.66","55.6","53.27","54.99","0"
"1/22/2016","54.99","56.07","53.61","53.98","0"
"1/25/2016","53.93","54.97","53.72","54.42","0"
"1/26/2016","54.42","57.74","54.42","57.18","0"
"1/27/2016","57.18","59.65","56.1","58","0"
"1/28/2016","58","58.63","56.32","58.21","0"
"1/29/2016","58.25","60.79","58.11","60.77","0"
"2/1/2016","60.58","61.51","59.74","61.41","0"
"2/2/2016","61.12","61.12","58.83","59.43","0"
"2/3/2016","59.43","64.26","59.43","64.22","0"
"2/4/2016","64.22","70.15","64.22","68.6","0"
"2/5/2016","68.4","69.45","66.41","68.72","0"
"2/8/2016","68.72","70.79","67.5","67.84","0"
"2/9/2016","67.63","68.48","65.86","66.13","0"
"2/10/2016","66.17","66.22","64.13","65.56","0"
"2/11/2016","65.26","66.37","64.42","65.25","0"
"2/12/2016","65.25","68.88","65.25","68.73","0"
"2/16/2016","68.83","70.6","67.9","70.34","0"
"2/17/2016","70.55","74.21","70.55","73.26","0"
"2/18/2016","72.54","72.84","69.85","72.24","0"
"2/19/2016","71.57","72.06","70.57","70.75","0"
"2/22/2016","70.22","75.33","70.22","75.32","0"
"2/23/2016","74.45","74.97","72.79","72.96","0"
"2/24/2016","73.35","73.74","71.4","73.58","0"
"2/25/2016","73.58","74.4","72.36","74.24","0"
"2/26/2016","75.44","76.55","74.17","74.54","0"
"2/29/2016","74.54","76.48","74.54","75.15","0"
"3/1/2016","75.6","76.71","74.64","76.23","0"
"3/2/2016","76.47","81.25","76.47","81.04","0"
"3/3/2016","81.05","82.35","79.6","81.75","0"
"3/4/2016","81.76","86.37","81.55","82.72","0"
"3/7/2016","82.82","85.22","82.82","85.19","0"
"3/8/2016","85.19","85.34","80.25","80.59","0"
"3/9/2016","80.68","82.17","78.71","81.56","0"
"3/10/2016","81.52","84.63","80.62","84.55","0"
"3/11/2016","84.74","85.73","83.63","83.94","0"
"3/14/2016","83.77","85.37","82.7","84.51","0"
"3/15/2016","84.51","84.51","81.66","82.21","0"
"3/16/2016","82.17","86.62","81.81","86.51","0"
"3/17/2016","86.71","89.71","86.2","88.78","0"
"3/18/2016","88.78","91.22","87.98","88.99","0"
"3/21/2016","88.75","89.21","87.4","88.63","0"
"3/22/2016","88.46","89.39","87.53","88.68","0"
"3/23/2016","87.91","87.91","82.82","82.83","0"
"3/24/2016","82.83","84.68","81","84.63","0"
"3/28/2016","84.7","86.42","83.63","85.41","0"
"3/29/2016","85.12","87.02","83.21","86.69","0"
"3/30/2016","86.79","87.87","86","87.27","0"
"3/31/2016","87.18","87.85","86.17","86.51","0"
"4/1/2016","85.91","85.98","83.97","85.87","0"
"4/4/2016","85.81","86.49","83.65","83.77","0"
"4/5/2016","83.68","85.19","83.38","84.52","0"
"4/6/2016","84.55","85.86","83.37","85.83","0"
"4/7/2016","85.61","86.24","83.98","84.13","0"
"4/8/2016","84.13","87.29","84.13","86.18","0"
"4/11/2016","86.86","90.13","86.73","89.68","0"
"4/12/2016","89.86","90.49","88.23","90.27","0"
"4/13/2016","90.27","93.15","89.98","91.23","0"
"4/14/2016","91.23","92.17","90.13","90.95","0"
"4/15/2016","90.82","92.04","90.08","91.89","0"
"4/18/2016","91.81","92.7","90.36","92.62","0"
"4/19/2016","93.44","97.02","93.44","97.02","0"
"4/20/2016","97.08","99.22","95.81","97.36","0"
"4/21/2016","97.36","99.03","95.89","96.4","0"
"4/22/2016","96.3","97.85","94.94","95.88","0"
"4/25/2016","95.71","95.75","93.66","94.43","0"
"4/26/2016","95.07","96.73","93.23","96.65","0"
"4/27/2016","96.69","101.04","96.69","100.98","0"
"4/28/2016","100.9","103.38","100.74","101.08","0"
"4/29/2016","101.44","105.53","101.44","105.35","0"
"5/2/2016","105.34","105.47","102.81","103.76","0"
"5/3/2016","103.76","103.76","98","98.22","0"
"5/4/2016","97.24","99.12","95.62","96.22","0"
"5/5/2016","96.9","98.11","94.28","95.15","0"
"5/6/2016","95.14","98.5","95.14","97.45","0"
"5/9/2016","96.18","96.18","90.59","90.6","0"
"5/10/2016","90.8","93.51","90.79","93.44","0"
"5/11/2016","94.2","96.58","94.2","95.22","0"
"5/12/2016","95.41","96.68","92.37","93.21","0"
"5/13/2016","93.13","94.71","91.5","92.01","0"
"5/16/2016","92.75","96.25","92.75","94.94","0"
"5/17/2016","94.85","96.72","93.82","95.39","0"
"5/18/2016","94.73","95.62","90.29","90.83","0"
