"date","_NDXD-open","_NDXD-high","_NDXD-low","_NDXD-close","_NDXD-vol"
"10/1/1985","112.14","112.14","112.14","112.14","0"
"10/2/1985","110.84","110.84","110.84","110.84","0"
"10/3/1985","110.87","110.87","110.87","110.87","0"
"10/4/1985","110.075","110.87","109.93","110.075","0"
"10/7/1985","108.2","110.075","108.2","108.2","0"
"10/8/1985","107.16","108.2","106.77","107.16","0"
"10/9/1985","108.63","108.96","107.16","108.63","0"
"10/10/1985","109.435","109.51","107.81","109.435","0"
"10/11/1985","111.05","111.12","109.475","111.05","0"
"10/14/1985","113.185","113.27","111.05","113.185","0"
"10/15/1985","113.38","113.98","112.79","113.38","0"
"10/16/1985","114.315","114.315","113.24","114.315","0"
"10/17/1985","114.74","115.34","114.315","114.74","0"
"10/18/1985","114.32","114.965","113.83","114.32","0"
"10/21/1985","113.68","114.455","113.65","113.68","0"
"10/22/1985","114.44","114.89","113.425","114.44","0"
"10/23/1985","115.065","115.525","114.44","115.065","0"
"10/24/1985","115.485","116.105","115.065","115.485","0"
"10/25/1985","113.91","115.545","113.74","113.91","0"
"10/28/1985","113.82","113.91","113.205","113.82","0"
"10/29/1985","115.4","115.735","113.805","115.4","0"
"10/30/1985","115.77","116.125","115.34","115.77","0"
"10/31/1985","115.48","116.11","115.155","115.48","0"
"11/1/1985","116.275","116.775","115.48","116.275","0"
"11/4/1985","116.04","117.075","115.825","116.04","0"
"11/5/1985","116.44","116.565","115.88","116.44","0"
"11/6/1985","117.38","117.62","116.44","117.38","0"
"11/7/1985","117.62","117.965","117.38","117.62","0"
"11/8/1985","119.26","119.28","117.62","119.26","0"
"11/11/1985","120.4","120.52","119.235","120.4","0"
"11/12/1985","121.82","122.01","120.39","121.82","0"
"11/13/1985","121.165","121.885","120.92","121.165","0"
"11/14/1985","121.835","121.915","120.8","121.835","0"
"11/15/1985","122.175","123.075","121.735","122.175","0"
"11/18/1985","121.955","122.275","121.76","121.955","0"
"11/19/1985","122.57","122.775","121.745","122.57","0"
"11/20/1985","122.2","122.795","122.2","122.2","0"
"11/21/1985","123.61","123.805","122.2","123.61","0"
"11/22/1985","123.97","124.305","123.445","123.97","0"
"11/25/1985","123.135","124.11","122.83","123.135","0"
"11/26/1985","123.95","124.235","123.115","123.95","0"
"11/27/1985","125.77","125.85","123.95","125.77","0"
"11/29/1985","126.06","126.435","125.52","126.06","0"
"12/2/1985","125.185","126.23","124.875","125.185","0"
"12/3/1985","125.23","125.42","124.72","125.23","0"
"12/4/1985","127.94","128.02","125.23","127.94","0"
"12/5/1985","128.46","129.855","128.07","128.46","0"
"12/6/1985","126.955","128.46","126.775","126.955","0"
"12/9/1985","127.485","127.645","126.83","127.485","0"
"12/10/1985","127.975","128.525","127.155","127.975","0"
"12/11/1985","129.18","129.64","127.975","129.18","0"
"12/12/1985","129.765","130.1","129.18","129.765","0"
"12/13/1985","132.125","132.17","129.765","132.125","0"
"12/16/1985","132.61","133.115","132.06","132.61","0"
"12/17/1985","131.535","132.595","131.355","131.535","0"
"12/18/1985","131.14","131.975","130.715","131.14","0"
"12/19/1985","131.925","132.03","130.91","131.925","0"
"12/20/1985","132.26","132.58","131.695","132.26","0"
"12/23/1985","130.725","132.26","130.365","130.725","0"
"12/24/1985","130.03","130.725","129.305","130.03","0"
"12/26/1985","130.345","130.635","129.89","130.345","0"
"12/27/1985","131.485","131.59","130.25","131.485","0"
"12/30/1985","131.945","132.13","131.245","131.945","0"
"12/31/1985","132.295","132.66","131.905","132.295","0"
"1/2/1986","131.255","132.325","131.065","131.255","0"
"1/3/1986","130.55","131.255","130","130.55","0"
"1/6/1986","130.355","130.7","129.845","130.355","0"
"1/7/1986","132.79","132.79","130.355","132.79","0"
"1/8/1986","131.16","133.885","131.15","131.16","0"
"1/9/1986","128.8","131.005","128.055","128.8","0"
"1/10/1986","129.565","129.92","128.8","129.565","0"
"1/13/1986","129.095","129.565","128.63","129.095","0"
"1/14/1986","129.18","129.915","129.03","129.18","0"
"1/15/1986","131.535","131.635","129.04","131.535","0"
"1/16/1986","133.06","133.06","131.535","133.06","0"
"1/17/1986","132.77","133.545","132.62","132.77","0"
"1/20/1986","131.605","132.77","131.185","131.605","0"
"1/21/1986","131.09","131.935","130.645","131.09","0"
"1/22/1986","129.615","131.755","129.615","129.615","0"
"1/23/1986","129.27","129.615","128.46","129.27","0"
"1/24/1986","130.2","130.54","129.27","130.2","0"
"1/27/1986","130.795","130.985","129.795","130.795","0"
"1/28/1986","131.99","131.99","130.755","131.99","0"
"1/29/1986","133.06","134.13","131.99","133.06","0"
"1/30/1986","132.19","133.16","132.085","132.19","0"
"1/31/1986","132.925","133.22","132.03","132.925","0"
"2/3/1986","134.24","134.425","132.925","134.24","0"
"2/4/1986","134.6","135.69","134.24","134.6","0"
"2/5/1986","135.715","135.79","134.6","135.715","0"
"2/6/1986","136.64","136.94","135.565","136.64","0"
"2/7/1986","137.42","137.445","135.76","137.42","0"
"2/10/1986","138.125","138.17","137.305","138.125","0"
"2/11/1986","138.26","138.61","137.85","138.26","0"
"2/12/1986","138.665","138.72","138.055","138.665","0"
"2/13/1986","139.165","139.255","138.47","139.165","0"
"2/14/1986","140.16","140.63","139.165","140.16","0"
"2/18/1986","140.735","140.765","139.985","140.735","0"
"2/19/1986","139.64","140.905","139.61","139.64","0"
"2/20/1986","139.945","139.955","138.965","139.945","0"
"2/21/1986","141.145","141.235","139.945","141.145","0"
"2/24/1986","140.2","141.175","139.99","140.2","0"
"2/25/1986","139.4","140.2","138.865","139.4","0"
"2/26/1986","138.875","139.635","138.675","138.875","0"
"2/27/1986","140.525","140.53","138.735","140.525","0"
"2/28/1986","140.425","141.83","140.415","140.425","0"
"3/3/1986","139.74","140.665","139.6","139.74","0"
"3/4/1986","140.545","141.77","139.735","140.545","0"
"3/5/1986","140.245","140.615","139.565","140.245","0"
"3/6/1986","140.8","141.345","140.245","140.8","0"
"3/7/1986","140.71","141.165","140.24","140.71","0"
"3/10/1986","142.435","142.58","140.71","142.435","0"
"3/11/1986","145.345","145.5","142.435","145.345","0"
"3/12/1986","146.62","147.32","145.34","146.62","0"
"3/13/1986","147.01","147.05","145.88","147.01","0"
"3/14/1986","147","147.45","146.555","147","0"
"3/17/1986","146.365","147","145.57","146.365","0"
"3/18/1986","147.625","147.825","146.115","147.625","0"
"3/19/1986","147.475","148.57","147.425","147.475","0"
"3/20/1986","147.8","148.535","147.27","147.8","0"
"3/21/1986","148.005","148.785","147.565","148.005","0"
"3/24/1986","147.09","148.09","146.205","147.09","0"
"3/25/1986","147.485","147.555","146.625","147.485","0"
"3/26/1986","147.255","147.565","146.735","147.255","0"
"3/27/1986","148.375","149.06","147.165","148.375","0"
"3/31/1986","148.86","149.205","147.89","148.86","0"
"4/1/1986","148.45","149.225","148.065","148.45","0"
"4/2/1986","148.92","148.94","147.095","148.92","0"
"4/3/1986","148.71","149.935","148.55","148.71","0"
"4/4/1986","147.035","148.795","146.94","147.035","0"
"4/7/1986","146.055","147.08","144.83","146.055","0"
"4/8/1986","148.93","148.945","146.055","148.93","0"
"4/9/1986","149.055","150.03","148.545","149.055","0"
"4/10/1986","151.765","151.775","149.055","151.765","0"
"4/11/1986","152.665","153.54","151.765","152.665","0"
"4/14/1986","153.925","153.975","152.53","153.925","0"
"4/15/1986","154.92","154.985","153.435","154.92","0"
"4/16/1986","158.895","158.975","154.92","158.895","0"
"4/17/1986","159.055","159.85","158.325","159.055","0"
"4/18/1986","157.66","159.135","157.375","157.66","0"
"4/21/1986","158.525","158.63","157.245","158.525","0"
"4/22/1986","157.86","159.45","157.35","157.86","0"
"4/23/1986","157.46","158.205","156.65","157.46","0"
"4/24/1986","159.855","160.155","157.46","159.855","0"
"4/25/1986","160.46","160.625","159.595","160.46","0"
"4/28/1986","159.9","160.94","159.15","159.9","0"
"4/29/1986","158.25","160.305","157.695","158.25","0"
"4/30/1986","154.91","158.405","154.785","154.91","0"
"5/1/1986","154.205","154.94","153.725","154.205","0"
"5/2/1986","155.01","155.585","154.205","155.01","0"
"5/5/1986","157.14","157.415","155.01","157.14","0"
"5/6/1986","157.125","158.09","156.855","157.125","0"
"5/7/1986","156.255","157.125","155.31","156.255","0"
"5/8/1986","157.16","157.53","156.18","157.16","0"
"5/9/1986","157.915","157.915","156.38","157.915","0"
"5/12/1986","157.75","158.255","157.36","157.75","0"
"5/13/1986","157.05","157.92","156.405","157.05","0"
"5/14/1986","157.005","157.815","156.545","157.005","0"
"5/15/1986","155.765","157.115","155.395","155.765","0"
"5/16/1986","154.995","155.86","154.39","154.995","0"
"5/19/1986","155.31","155.595","154.875","155.31","0"
"5/20/1986","157.01","157.05","155","157.01","0"
"5/21/1986","157.44","158.345","156.99","157.44","0"
"5/22/1986","159.63","159.675","157.31","159.63","0"
"5/23/1986","160.165","160.39","159.415","160.165","0"
"5/27/1986","161.175","161.215","159.94","161.175","0"
"5/28/1986","161.305","162.03","160.65","161.305","0"
"5/29/1986","161.62","161.82","160.29","161.62","0"
"5/30/1986","163.16","163.62","161.515","163.16","0"
"6/2/1986","162.03","163.98","162","162.03","0"
"6/3/1986","162.11","162.19","161.37","162.11","0"
"6/4/1986","161.825","163.005","161.4","161.825","0"
"6/5/1986","162.36","162.81","161.755","162.36","0"
"6/6/1986","161.885","162.905","161.885","161.885","0"
"6/9/1986","158.61","161.98","158.21","158.61","0"
"6/10/1986","158.105","158.7","157.175","158.105","0"
"6/11/1986","160.035","160.08","158.105","160.035","0"
"6/12/1986","160.365","161.045","159.95","160.365","0"
"6/13/1986","162.355","162.465","160.365","162.355","0"
"6/16/1986","160.8","162.925","160.65","160.8","0"
"6/17/1986","158.575","161.695","158.445","158.575","0"
"6/18/1986","158.48","158.665","156.865","158.48","0"
"6/19/1986","159.28","160.12","158.295","159.28","0"
"6/20/1986","159.585","159.615","158.335","159.585","0"
"6/23/1986","159.555","160.545","159.355","159.555","0"
"6/24/1986","160.8","161.1","159.47","160.8","0"
"6/25/1986","162","162.505","160.8","162","0"
"6/26/1986","161.72","162.255","161.375","161.72","0"
"6/27/1986","161.615","162.04","161.215","161.615","0"
"6/30/1986","162.615","163.07","161.535","162.615","0"
"7/1/1986","163.325","163.615","162.615","163.325","0"
"7/2/1986","163.96","164.195","163.325","163.96","0"
"7/3/1986","163.96","164.555","163.605","163.96","0"
"7/7/1986","157.625","164.525","157.61","157.625","0"
"7/8/1986","153.26","157.625","152.43","153.26","0"
"7/9/1986","155.41","155.64","153.26","155.41","0"
"7/10/1986","154.29","156.295","153.155","154.29","0"
"7/11/1986","152.855","154.405","152.745","152.855","0"
"7/14/1986","149.285","152.925","149.01","149.285","0"
"7/15/1986","146.255","149.285","145.32","146.255","0"
"7/16/1986","147.395","148.45","146.255","147.395","0"
"7/17/1986","148.465","148.75","147.31","148.465","0"
"7/18/1986","147.76","148.485","146.49","147.76","0"
"7/21/1986","147.075","147.945","146.795","147.075","0"
"7/22/1986","147.405","148.165","146.585","147.405","0"
"7/23/1986","147.175","148.015","147.12","147.175","0"
"7/24/1986","147.28","148.155","146.98","147.28","0"
"7/25/1986","148.26","148.415","147.28","148.26","0"
"7/28/1986","145.505","148.735","145.215","145.505","0"
"7/29/1986","144.205","145.57","144.035","144.205","0"
"7/30/1986","144.52","144.67","142.73","144.52","0"
"7/31/1986","144.705","145.61","144.565","144.705","0"
"8/1/1986","144.19","145.765","144.005","144.19","0"
"8/4/1986","142.525","144.19","141.645","142.525","0"
"8/5/1986","141.86","142.91","141.75","141.86","0"
"8/6/1986","140.545","141.86","140.3","140.545","0"
"8/7/1986","140.695","141.47","140.18","140.695","0"
"8/8/1986","142.295","142.55","140.695","142.295","0"
"8/11/1986","145.44","145.515","142.295","145.44","0"
"8/12/1986","147.06","147.315","145.44","147.06","0"
"8/13/1986","148.835","149.445","147.06","148.835","0"
"8/14/1986","150.005","150.14","148.625","150.005","0"
"8/15/1986","149.575","150.3","149.185","149.575","0"
"8/18/1986","149.07","150.07","148.83","149.07","0"
"8/19/1986","148.595","149.085","147.98","148.595","0"
"8/20/1986","149.755","149.905","148.465","149.755","0"
"8/21/1986","150.01","150.655","149.46","150.01","0"
"8/22/1986","150.945","151.255","149.69","150.945","0"
"8/25/1986","149.91","151.115","149.775","149.91","0"
"8/26/1986","151.155","151.23","149.875","151.155","0"
"8/27/1986","152.02","152.165","151.07","152.02","0"
"8/28/1986","152.045","152.3","151.355","152.045","0"
"8/29/1986","151.7","152.555","151.695","151.7","0"
"9/2/1986","149.34","152.07","149.15","149.34","0"
"9/3/1986","149.82","149.84","148.595","149.82","0"
"9/4/1986","151.395","151.725","149.79","151.395","0"
"9/5/1986","149.67","151.905","149.545","149.67","0"
"9/8/1986","146.55","149.67","146.35","146.55","0"
"9/9/1986","145.76","147.315","145.41","145.76","0"
"9/10/1986","144.74","145.76","144.57","144.74","0"
"9/11/1986","138.46","144.74","138.46","138.46","0"
"9/12/1986","135.035","138.615","134.845","135.035","0"
"9/15/1986","134.94","135.96","134.085","134.94","0"
"9/16/1986","135.21","135.25","133.28","135.21","0"
"9/17/1986","136.39","136.99","135.055","136.39","0"
"9/18/1986","138.135","138.57","136.295","138.135","0"
"9/19/1986","138.455","138.495","137.025","138.455","0"
"9/22/1986","140.12","140.295","138.35","140.12","0"
"9/23/1986","139.565","141.06","139.05","139.565","0"
"9/24/1986","139.565","141.06","139.05","139.565","0"
"9/25/1986","137.615","139.28","136.605","137.615","0"
"9/26/1986","137.585","138.12","136.49","137.585","0"
"9/29/1986","135.535","137.585","134.815","135.535","0"
"9/30/1986","137.495","137.84","135.535","137.495","0"
"10/1/1986","138.265","139.01","137.52","138.265","0"
"10/2/1986","138.22","138.43","137.405","138.22","0"
"10/3/1986","138.555","139.37","137.66","138.555","0"
"10/6/1986","139.115","139.19","138.39","139.115","0"
"10/7/1986","138.255","139.245","137.91","138.255","0"
"10/8/1986","139.265","139.33","137.545","139.265","0"
"10/9/1986","139.165","140.145","139.03","139.165","0"
"10/10/1986","139.87","140.215","138.76","139.87","0"
"10/13/1986","140.675","140.715","139.625","140.675","0"
"10/14/1986","140.965","141.6","140.66","140.965","0"
"10/15/1986","142.1","142.22","140.755","142.1","0"
"10/16/1986","141.81","142.48","141.765","141.81","0"
"10/17/1986","141.195","142.095","140.905","141.195","0"
"10/20/1986","140.1","141.23","139.49","140.1","0"
"10/21/1986","139.925","140.47","139.38","139.925","0"
"10/22/1986","140.3","140.59","139.9","140.3","0"
"10/23/1986","142.15","142.4","140.23","142.15","0"
"10/24/1986","141.965","142.75","141.645","141.965","0"
"10/27/1986","141.76","142.255","141.26","141.76","0"
"10/28/1986","142.495","142.905","141.685","142.495","0"
"10/29/1986","143.13","143.28","142.115","143.13","0"
"10/30/1986","144.78","145.18","143.13","144.78","0"
"10/31/1986","144.48","145.18","143.79","144.48","0"
"11/3/1986","144.81","144.97","144.12","144.81","0"
"11/4/1986","145.965","146.055","144.54","145.965","0"
"11/5/1986","146.18","146.685","145.51","146.18","0"
"11/6/1986","145.41","146.23","144.64","145.41","0"
"11/7/1986","144.91","145.41","144.4","144.91","0"
"11/10/1986","144.295","145.05","143.7","144.295","0"
"11/11/1986","145.35","145.445","144.295","145.35","0"
"11/12/1986","145.58","145.915","145.02","145.58","0"
"11/13/1986","143.415","145.685","143.405","143.415","0"
"11/14/1986","143.505","143.78","142.86","143.505","0"
"11/17/1986","143.195","144.02","142.14","143.195","0"
"11/18/1986","140.66","143.675","140.625","140.66","0"
"11/19/1986","139.545","140.66","138.955","139.545","0"
"11/20/1986","141.31","141.435","139.545","141.31","0"
"11/21/1986","142.9","143.05","141.31","142.9","0"
"11/24/1986","144.495","144.635","142.77","144.495","0"
"11/25/1986","145.77","145.77","144.345","145.77","0"
"11/26/1986","146.87","146.95","145.585","146.87","0"
"11/28/1986","147.94","147.96","146.87","147.94","0"
"12/1/1986","146.855","147.94","145.63","146.855","0"
"12/2/1986","148.865","148.99","146.855","148.865","0"
"12/3/1986","150.08","150.715","148.865","150.08","0"
"12/4/1986","149.98","150.85","149.84","149.98","0"
"12/5/1986","149.045","150.375","148.695","149.045","0"
"12/8/1986","147.845","149.045","146.85","147.845","0"
"12/9/1986","146.865","147.855","146.815","146.865","0"
"12/10/1986","146.955","147.325","146.4","146.955","0"
"12/11/1986","146.08","147.395","145.63","146.08","0"
"12/12/1986","144.98","146.075","144.75","144.98","0"
"12/15/1986","144.075","144.98","142.845","144.075","0"
"12/16/1986","144.49","144.595","143.61","144.49","0"
"12/17/1986","143.045","144.495","142.915","143.045","0"
"12/18/1986","142.855","143.49","142.535","142.855","0"
"12/19/1986","143.77","144.075","142.825","143.77","0"
"12/22/1986","144.085","144.39","143.235","144.085","0"
"12/23/1986","142.805","144.245","142.4","142.805","0"
"12/24/1986","142.795","143.16","142.325","142.795","0"
"12/26/1986","142.935","143.08","142.5","142.935","0"
"12/29/1986","141.515","143.035","141.375","141.515","0"
"12/30/1986","141.525","141.795","140.945","141.525","0"
"12/31/1986","141.405","142.125","141.045","141.405","0"
"1/2/1987","142.86","143.01","141.405","142.86","0"
"1/5/1987","147.405","147.64","142.86","147.405","0"
"1/6/1987","149.06","149.08","147.405","149.06","0"
"1/7/1987","152.975","153.085","149.06","152.975","0"
"1/8/1987","155.69","155.695","152.975","155.69","0"
"1/9/1987","156.99","157.385","155.11","156.99","0"
"1/12/1987","159.305","159.43","156.6","159.305","0"
"1/13/1987","159.62","159.845","158.375","159.62","0"
"1/14/1987","162.66","162.67","159.62","162.66","0"
"1/15/1987","164.145","165.05","162.66","164.145","0"
"1/16/1987","162.515","164.17","161.635","162.515","0"
"1/19/1987","166.455","166.455","161.715","166.455","0"
"1/20/1987","166.52","168.35","166.02","166.52","0"
"1/21/1987","164.26","166.52","164.14","164.26","0"
"1/22/1987","167.945","168.005","163.445","167.945","0"
"1/23/1987","166.765","170.275","166.625","166.765","0"
"1/26/1987","164.14","166.765","163.88","164.14","0"
"1/27/1987","166.655","167.325","164.075","166.655","0"
"1/28/1987","167.625","167.77","165.99","167.625","0"
"1/29/1987","165.74","168.875","165.11","165.74","0"
"1/30/1987","166.675","166.775","164.34","166.675","0"
"2/2/1987","170.305","170.32","166.58","170.305","0"
"2/3/1987","171.555","171.725","170.305","171.555","0"
"2/4/1987","173.5","173.68","170.685","173.5","0"
"2/5/1987","174.635","175.43","173.455","174.635","0"
"2/6/1987","174.63","175.485","174.335","174.63","0"
"2/9/1987","173.625","174.63","173.225","173.625","0"
"2/10/1987","172.325","173.74","171.24","172.325","0"
"2/11/1987","175.98","176.125","172.325","175.98","0"
"2/12/1987","176.265","177.05","175.755","176.265","0"
"2/13/1987","179.065","179.305","175.755","179.065","0"
"2/17/1987","183.65","183.675","179.065","183.65","0"
"2/18/1987","181.21","184.73","180.41","181.21","0"
"2/19/1987","179.87","181.375","178.895","179.87","0"
"2/20/1987","178.685","179.905","178","178.685","0"
"2/23/1987","177.705","178.735","175.18","177.705","0"
"2/24/1987","178.94","179.29","176.985","178.94","0"
"2/25/1987","180.97","181.055","178.92","180.97","0"
"2/26/1987","182.185","183.36","180.595","182.185","0"
"2/27/1987","182.75","182.915","181.58","182.75","0"
"3/2/1987","181.065","183.385","180.985","181.065","0"
"3/3/1987","180.565","181.665","179.865","180.565","0"
"3/4/1987","183.275","183.55","180.56","183.275","0"
"3/5/1987","184.67","185.745","183.275","184.67","0"
"3/6/1987","184.285","184.8","183.4","184.285","0"
"3/9/1987","182.475","184.285","181.295","182.475","0"
"3/10/1987","184.465","184.765","182.31","184.465","0"
"3/11/1987","185.31","186.425","184.465","185.31","0"
"3/12/1987","184.77","185.33","184.115","184.77","0"
"3/13/1987","183.165","185.45","182.895","183.165","0"
"3/16/1987","182.73","183.165","181.42","182.73","0"
"3/17/1987","185.9","185.9","182.73","185.9","0"
"3/18/1987","186.045","187.975","185.135","186.045","0"
"3/19/1987","187.96","188.105","185.87","187.96","0"
"3/20/1987","189.825","190.425","187.96","189.825","0"
"3/23/1987","189.4","190.365","188.555","189.4","0"
"3/24/1987","190.18","190.33","188.485","190.18","0"
"3/25/1987","190.195","190.525","188.895","190.195","0"
"3/26/1987","190.705","191.365","190.195","190.705","0"
"3/27/1987","189.05","191.745","188.88","189.05","0"
"3/30/1987","183.835","189.05","183.27","183.835","0"
"3/31/1987","186.04","186.255","183.805","186.04","0"
"4/1/1987","186.075","186.1","182.575","186.075","0"
"4/2/1987","187.66","188.04","186.075","187.66","0"
"4/3/1987","191.36","191.43","179.815","191.36","0"
"4/6/1987","190.915","192.46","189.665","190.915","0"
"4/7/1987","187.435","190.96","187.435","187.435","0"
"4/8/1987","189.28","189.97","187.435","189.28","0"
"4/9/1987","188.73","189.51","187.18","188.73","0"
"4/10/1987","188.285","189.045","187.735","188.285","0"
"4/13/1987","183.945","188.29","183.9","183.945","0"
"4/14/1987","179.725","183.945","179.025","179.725","0"
"4/15/1987","182.46","182.46","179.725","182.46","0"
"4/16/1987","183.745","185.065","182.455","183.745","0"
"4/20/1987","182.125","184.375","181.68","182.125","0"
"4/21/1987","184.635","184.755","180.175","184.635","0"
"4/22/1987","183.955","185.685","183.955","183.955","0"
"4/23/1987","183.77","185.075","182.965","183.77","0"
"4/24/1987","180.375","183.77","180.275","180.375","0"
"4/27/1987","179.55","180.375","177.51","179.55","0"
"4/28/1987","181.265","182.05","179.55","181.265","0"
"4/29/1987","182.22","183.72","181.265","182.22","0"
"4/30/1987","184.83","185.875","182.22","184.83","0"
"5/1/1987","185.83","186.17","184.285","185.83","0"
"5/4/1987","186.45","186.74","185.01","186.45","0"
"5/5/1987","189.735","189.99","186.45","189.735","0"
"5/6/1987","189.295","190.505","188.685","189.295","0"
"5/7/1987","190.015","190.585","189.295","190.015","0"
"5/8/1987","190.36","191.42","189.525","190.36","0"
"5/11/1987","189.24","191.7","189.24","189.24","0"
"5/12/1987","188.975","189.35","187.465","188.975","0"
"5/13/1987","190.295","190.465","188.975","190.295","0"
"5/14/1987","190.74","191.165","190.21","190.74","0"
"5/15/1987","187.91","190.74","187.91","187.91","0"
"5/18/1987","185.455","188.12","183.33","185.455","0"
"5/19/1987","181.465","185.93","181","181.465","0"
"5/20/1987","181.7","182.72","179.735","181.7","0"
"5/21/1987","182.66","183.57","181.7","182.66","0"
"5/22/1987","181.64","183.535","181.27","181.64","0"
"5/26/1987","185.17","185.19","181.64","185.17","0"
"5/27/1987","185.955","186.505","185.07","185.955","0"
"5/28/1987","188.11","188.21","185.855","188.11","0"
"5/29/1987","188.77","189.83","188.11","188.77","0"
"6/1/1987","185.86","189.155","185.54","185.86","0"
"6/2/1987","184.5","186.185","184.44","184.5","0"
"6/3/1987","185.76","186.395","184.5","185.76","0"
"6/4/1987","186.255","186.47","185.205","186.255","0"
"6/5/1987","185.685","186.86","185.495","185.685","0"
"6/8/1987","187.535","187.655","185.015","187.535","0"
"6/9/1987","189.475","189.62","187.535","189.475","0"
"6/10/1987","190.02","191.84","189.345","190.02","0"
"6/11/1987","189.665","190.725","188.85","189.665","0"
"6/12/1987","190.36","191.26","189.665","190.36","0"
"6/15/1987","189.6","191.05","189.28","189.6","0"
"6/16/1987","191.14","191.295","188.635","191.14","0"
"6/17/1987","191.32","192.145","190.745","191.32","0"
"6/18/1987","192.37","192.78","190.145","192.37","0"
"6/19/1987","192.05","193.195","191.3","192.05","0"
"6/22/1987","192.9","193.045","192","192.9","0"
"6/23/1987","191.84","193.275","191.075","191.84","0"
"6/24/1987","191.905","193.36","191.565","191.905","0"
"6/25/1987","191.345","192.87","191.225","191.345","0"
"6/26/1987","191.06","191.445","189.315","191.06","0"
"6/29/1987","190.7","191.295","190.375","190.7","0"
"6/30/1987","189.24","191.095","188.35","189.24","0"
"7/1/1987","189.475","190.165","188.875","189.475","0"
"7/2/1987","190.385","190.945","189.535","190.385","0"
"7/6/1987","189.025","191.17","188.73","189.025","0"
"7/7/1987","187.755","189.025","187.405","187.755","0"
"7/8/1987","187.385","188.375","186.565","187.385","0"
"7/9/1987","187.975","189.4","187.35","187.975","0"
"7/10/1987","188.735","188.94","187.79","188.735","0"
"7/13/1987","190.42","190.42","188.06","190.42","0"
"7/14/1987","194.985","194.995","190.42","194.985","0"
"7/15/1987","194.87","196.035","193.7","194.87","0"
"7/16/1987","196.04","196.355","194.83","196.04","0"
"7/17/1987","195.865","197.305","195.31","195.865","0"
"7/20/1987","193.86","195.865","193.77","193.86","0"
"7/21/1987","193.195","194.915","192.83","193.195","0"
"7/22/1987","193.635","193.825","192.565","193.635","0"
"7/23/1987","191.505","193.875","190.46","191.505","0"
"7/24/1987","193.025","193.115","191.49","193.025","0"
"7/27/1987","193.195","193.365","191.995","193.195","0"
"7/28/1987","193.755","194.24","193.195","193.755","0"
"7/29/1987","194.725","194.845","193.585","194.725","0"
"7/30/1987","196.565","196.75","194.605","196.565","0"
"7/31/1987","196.35","197.12","195.83","196.35","0"
"8/3/1987","195.24","196.705","194.585","195.24","0"
"8/4/1987","195.88","195.99","194.095","195.88","0"
"8/5/1987","198.245","198.625","195.88","198.245","0"
"8/6/1987","201.865","201.915","198.05","201.865","0"
"8/7/1987","203.73","204.705","201.865","203.73","0"
"8/10/1987","206.03","206.06","203.1","206.03","0"
"8/11/1987","208.39","208.465","206.03","208.39","0"
"8/12/1987","207.06","208.585","206.795","207.06","0"
"8/13/1987","206.47","207.605","206.14","206.47","0"
"8/14/1987","206.465","206.985","205.31","206.465","0"
"8/17/1987","206.83","207.135","205.63","206.83","0"
"8/18/1987","203.9","206.865","203.31","203.9","0"
"8/19/1987","205.39","205.39","203.35","205.39","0"
"8/20/1987","208.93","208.975","205.365","208.93","0"
"8/21/1987","210.575","210.71","208.885","210.575","0"
"8/24/1987","209.48","210.575","208.775","209.48","0"
"8/25/1987","210.715","211.56","209.48","210.715","0"
"8/26/1987","211.16","211.905","210.5","211.16","0"
"8/27/1987","210.635","212.165","210.245","210.635","0"
"8/28/1987","208.845","211.025","208.845","208.845","0"
"8/31/1987","209.575","209.75","207.655","209.575","0"
"9/1/1987","206.89","210.78","206.875","206.89","0"
"9/2/1987","205.73","207.36","204.22","205.73","0"
"9/3/1987","205.015","207.485","203.685","205.015","0"
"9/4/1987","204.06","205.85","203.92","204.06","0"
"9/8/1987","199.9","204.11","197.425","199.9","0"
"9/9/1987","201.6","201.985","199.83","201.6","0"
"9/10/1987","205.165","205.345","201.6","205.165","0"
"9/11/1987","206.365","206.895","204.95","206.365","0"
"9/14/1987","205.16","207.07","204.34","205.16","0"
"9/15/1987","202.255","205.16","201.675","202.255","0"
"9/16/1987","201.3","203.44","201.24","201.3","0"
"9/17/1987","202.055","202.245","200.71","202.055","0"
"9/18/1987","201.675","202.96","201.155","201.675","0"
"9/21/1987","197.26","202.22","197.24","197.26","0"
"9/22/1987","201.43","201.455","196.135","201.43","0"
"9/23/1987","204.075","204.14","201.43","204.075","0"
"9/24/1987","204.64","206.175","203.745","204.64","0"
"9/25/1987","205.115","205.66","204.055","205.115","0"
"9/28/1987","204.625","206.86","204.35","204.625","0"
"9/29/1987","204.15","205.12","203.755","204.15","0"
"9/30/1987","205.505","205.7","203.675","205.505","0"
"10/1/1987","209.705","209.725","205.505","209.705","0"
"10/2/1987","212.145","212.23","209.705","212.145","0"
"10/5/1987","213.81","213.83","211.41","213.81","0"
"10/6/1987","208.07","214.03","208.07","208.07","0"
"10/7/1987","206.89","208.07","205.09","206.89","0"
"10/8/1987","203.625","207.62","202.495","203.625","0"
"10/9/1987","202.465","205.115","202.14","202.465","0"
"10/12/1987","199.625","202.465","197.855","199.625","0"
"10/13/1987","201.23","202.05","199.015","201.23","0"
"10/14/1987","197.495","201.235","196.39","197.495","0"
"10/15/1987","193.065","197.495","192.85","193.065","0"
