,Date,Open,High,Low,Close,Adj Close,Volume
1020,"Feb 06, 2019",171.20,172.47,169.27,170.49,170.49,"13,281,200"
1021,"Feb 05, 2019",169.15,171.98,168.69,171.16,171.16,"22,557,000"
1022,"Feb 04, 2019",165.70,169.30,163.62,169.25,169.25,"20,036,000"
1023,"Feb 01, 2019",165.84,169.10,165.66,165.71,165.71,"30,806,500"
1024,"Jan 31, 2019",165.60,171.68,165.00,166.69,166.69,"77,233,600"
1025,"Jan 30, 2019",146.22,150.95,145.70,150.42,150.42,"44,613,200"
1026,"Jan 29, 2019",148.09,148.10,143.43,144.19,144.19,"17,632,100"
1027,"Jan 28, 2019",148.05,148.96,146.21,147.47,147.47,"15,508,500"
1028,"Jan 25, 2019",147.48,149.83,146.54,149.01,149.01,"22,237,200"
1029,"Jan 24, 2019",144.64,146.44,142.52,145.83,145.83,"20,955,500"
1030,"Jan 23, 2019",148.28,148.80,143.06,144.30,144.30,"20,098,400"
1031,"Jan 22, 2019",149.20,151.53,146.37,147.57,147.57,"22,378,700"
1032,"Jan 18, 2019",149.75,152.43,148.55,150.04,150.04,"31,029,600"
1033,"Jan 17, 2019",146.95,149.00,146.50,148.30,148.30,"15,787,900"
1034,"Jan 16, 2019",149.00,149.65,147.00,147.54,147.54,"18,025,700"
1035,"Jan 15, 2019",146.01,150.68,145.99,148.95,148.95,"24,069,000"
1036,"Jan 14, 2019",142.00,146.57,141.27,145.39,145.39,"20,520,300"
1037,"Jan 11, 2019",143.15,145.36,142.57,143.80,143.80,"12,908,000"
1038,"Jan 10, 2019",143.08,144.56,140.84,144.20,144.20,"16,125,000"
1039,"Jan 09, 2019",142.95,144.70,141.27,144.23,144.23,"22,205,900"
1040,"Jan 08, 2019",139.89,143.14,139.54,142.53,142.53,"26,263,800"
1041,"Jan 07, 2019",137.56,138.87,135.91,138.05,138.05,"20,089,300"
1042,"Jan 04, 2019",134.01,138.00,133.75,137.95,137.95,"29,002,100"
1043,"Jan 03, 2019",134.69,137.17,131.12,131.74,131.74,"22,717,900"
1044,"Jan 02, 2019",128.99,137.51,128.56,135.68,135.68,"28,146,200"
1045,"Dec 31, 2018",134.45,134.64,129.95,131.09,131.09,"24,625,300"
1046,"Dec 28, 2018",135.34,135.92,132.20,133.20,133.20,"22,627,600"
1047,"Dec 27, 2018",132.44,134.99,129.67,134.52,134.52,"31,202,500"
1048,"Dec 26, 2018",126.00,134.24,125.89,134.18,134.18,"39,723,400"
1049,"Dec 24, 2018",123.10,129.74,123.02,124.06,124.06,"22,066,000"
1050,"Dec 21, 2018",133.39,134.90,123.42,124.95,124.95,"56,901,500"
1051,"Dec 20, 2018",130.70,135.57,130.00,133.40,133.40,"40,297,900"
1052,"Dec 19, 2018",141.21,144.91,132.50,133.24,133.24,"57,404,900"
1053,"Dec 18, 2018",141.08,145.93,139.83,143.66,143.66,"24,709,100"
1054,"Dec 17, 2018",143.08,144.92,138.42,140.19,140.19,"24,334,000"
1055,"Dec 14, 2018",143.34,146.01,142.51,144.06,144.06,"21,785,800"
1056,"Dec 13, 2018",145.57,145.85,143.19,145.01,145.01,"18,148,600"
1057,"Dec 12, 2018",143.08,147.19,142.51,144.50,144.50,"23,696,900"
1058,"Dec 11, 2018",143.88,143.88,141.10,142.08,142.08,"20,300,300"
1059,"Dec 10, 2018",139.60,143.05,139.01,141.85,141.85,"26,422,200"
1060,"Dec 07, 2018",139.25,140.87,136.66,137.42,137.42,"21,195,500"
1061,"Dec 06, 2018",133.82,139.70,133.67,139.63,139.63,"28,218,100"
1062,"Dec 04, 2018",140.73,143.39,137.16,137.93,137.93,"30,307,400"
1063,"Dec 03, 2018",143.00,143.68,140.76,141.09,141.09,"24,819,200"
1064,"Nov 30, 2018",138.26,140.97,137.36,140.61,140.61,"25,732,600"
1065,"Nov 29, 2018",135.92,139.99,135.66,138.68,138.68,"24,238,700"
1066,"Nov 28, 2018",136.28,136.79,131.85,136.76,136.76,"29,847,500"
1067,"Nov 27, 2018",135.75,136.61,133.71,135.00,135.00,"20,750,300"
1068,"Nov 26, 2018",133.00,137.00,132.78,136.38,136.38,"24,263,600"
1069,"Nov 23, 2018",133.65,134.50,131.26,131.73,131.73,"11,886,100"
1070,"Nov 21, 2018",134.40,137.19,134.13,134.82,134.82,"25,469,700"
1071,"Nov 20, 2018",127.03,134.16,126.85,132.43,132.43,"41,939,500"
1072,"Nov 19, 2018",137.61,137.75,131.21,131.55,131.55,"44,362,700"
1073,"Nov 16, 2018",141.07,141.77,137.77,139.53,139.53,"37,250,600"
1074,"Nov 15, 2018",142.33,144.84,140.83,143.85,143.85,"30,320,300"
1075,"Nov 14, 2018",143.70,145.58,141.55,144.22,144.22,"22,068,400"
1076,"Nov 13, 2018",142.00,144.88,141.62,142.16,142.16,"15,141,700"
1077,"Nov 12, 2018",144.48,145.04,140.49,141.55,141.55,"18,542,100"
1078,"Nov 09, 2018",146.75,147.76,144.07,144.96,144.96,"17,326,900"
1079,"Nov 08, 2018",150.49,150.94,146.74,147.87,147.87,"24,145,800"
1080,"Nov 07, 2018",151.57,153.01,149.83,151.53,151.53,"21,877,400"
1081,"Nov 06, 2018",149.31,150.97,148.00,149.94,149.94,"16,667,100"
1082,"Nov 05, 2018",150.10,150.19,147.44,148.68,148.68,"15,971,200"
1083,"Nov 02, 2018",151.80,154.13,148.96,150.35,150.35,"24,708,700"
1084,"Nov 01, 2018",151.52,152.75,149.35,151.75,151.75,"25,640,800"
1085,"Oct 31, 2018",155.00,156.40,148.96,151.79,151.79,"60,101,300"
1086,"Oct 30, 2018",139.94,146.64,139.74,146.22,146.22,"50,528,300"
1087,"Oct 29, 2018",148.50,148.83,139.03,142.09,142.09,"31,336,800"
1088,"Oct 26, 2018",145.82,149.00,143.80,145.37,145.37,"31,303,300"
1089,"Oct 25, 2018",147.73,152.21,147.00,150.95,150.95,"22,105,700"
1090,"Oct 24, 2018",154.28,154.65,145.60,146.04,146.04,"27,744,600"
1091,"Oct 23, 2018",151.22,154.77,150.85,154.39,154.39,"19,095,000"
1092,"Oct 22, 2018",154.76,157.34,154.46,154.78,154.78,"15,424,700"
1093,"Oct 19, 2018",155.86,157.35,153.55,154.05,154.05,"19,761,300"
1094,"Oct 18, 2018",158.51,158.66,153.28,154.92,154.92,"21,675,100"
1095,"Oct 17, 2018",159.56,160.49,157.95,159.42,159.42,"17,592,000"
1096,"Oct 16, 2018",155.40,159.46,155.01,158.78,158.78,"19,180,100"
1097,"Oct 15, 2018",153.32,155.57,152.55,153.52,153.52,"15,433,500"
1098,"Oct 12, 2018",156.73,156.89,151.30,153.74,153.74,"25,293,500"
1099,"Oct 11, 2018",150.13,154.81,149.16,153.35,153.35,"35,338,900"
1100,"Oct 10, 2018",156.82,157.69,151.31,151.38,151.38,"30,610,000"
1101,"Oct 09, 2018",157.69,160.59,157.42,157.90,157.90,"18,844,400"
1102,"Oct 08, 2018",155.54,158.34,154.39,157.25,157.25,"24,046,000"
1103,"Oct 05, 2018",159.21,160.90,156.20,157.33,157.33,"25,744,000"
1104,"Oct 04, 2018",161.46,161.46,157.35,158.85,158.85,"25,739,600"
1105,"Oct 03, 2018",160.00,163.66,159.53,162.43,162.43,"23,109,500"
1106,"Oct 02, 2018",161.58,162.28,158.67,159.33,159.33,"36,031,000"
1107,"Oct 01, 2018",163.03,165.88,161.26,162.44,162.44,"26,407,700"
1108,"Sep 28, 2018",168.33,168.79,162.56,164.46,164.46,"34,265,600"
1109,"Sep 27, 2018",167.55,171.77,167.21,168.84,168.84,"27,266,900"
1110,"Sep 26, 2018",164.30,169.30,164.21,166.95,166.95,"25,252,200"
1111,"Sep 25, 2018",161.99,165.59,161.15,164.91,164.91,"27,622,800"
1112,"Sep 24, 2018",161.03,165.70,160.88,165.41,165.41,"19,222,800"
1113,"Sep 21, 2018",166.64,167.25,162.81,162.93,162.93,"45,994,800"
1114,"Sep 20, 2018",164.50,166.45,164.47,166.02,166.02,"18,936,000"
1115,"Sep 19, 2018",160.08,163.44,159.48,163.06,163.06,"19,629,000"
1116,"Sep 18, 2018",159.39,161.76,158.87,160.30,160.30,"22,465,200"
1117,"Sep 17, 2018",161.92,162.06,159.77,160.58,160.58,"21,005,300"
1118,"Sep 14, 2018",161.72,162.84,160.34,162.32,162.32,"21,770,400"
1119,"Sep 13, 2018",162.00,163.32,160.86,161.36,161.36,"25,453,800"
1120,"Sep 12, 2018",163.25,164.49,161.80,162.00,162.00,"24,078,100"
1121,"Sep 11, 2018",163.94,167.19,163.72,165.94,165.94,"20,457,100"
1122,"Sep 10, 2018",163.51,165.01,162.16,164.18,164.18,"20,197,700"
1123,"Sep 07, 2018",160.31,164.63,160.16,163.04,163.04,"24,300,600"
1124,"Sep 06, 2018",166.98,166.98,160.00,162.53,162.53,"41,514,800"
1125,"Sep 05, 2018",169.49,171.13,166.67,167.18,167.18,"31,226,700"
1126,"Sep 04, 2018",173.50,173.89,168.80,171.16,171.16,"29,809,000"
1127,"Aug 31, 2018",177.15,177.62,174.98,175.73,175.73,"18,065,200"
1128,"Aug 30, 2018",175.90,179.79,175.70,177.64,177.64,"24,216,500"
1129,"Aug 29, 2018",176.30,176.79,174.75,175.90,175.90,"18,494,100"
1130,"Aug 28, 2018",178.10,178.24,175.83,176.26,176.26,"15,910,700"
1131,"Aug 27, 2018",175.99,178.67,175.79,177.46,177.46,"17,921,900"
1132,"Aug 24, 2018",173.70,174.82,172.92,174.65,174.65,"14,631,600"
1133,"Aug 23, 2018",173.09,175.55,172.83,172.90,172.90,"18,053,600"
1134,"Aug 22, 2018",172.21,174.24,172.13,173.64,173.64,"16,894,100"
1135,"Aug 21, 2018",172.81,174.17,171.39,172.62,172.62,"19,578,500"
1136,"Aug 20, 2018",174.04,174.57,170.91,172.50,172.50,"21,518,000"
1137,"Aug 17, 2018",174.50,176.22,172.04,173.80,173.80,"24,893,200"
1138,"Aug 16, 2018",180.42,180.50,174.01,174.70,174.70,"31,351,800"
1139,"Aug 15, 2018",179.34,180.87,174.78,179.53,179.53,"33,020,200"
1140,"Aug 14, 2018",180.71,181.99,178.62,181.11,181.11,"19,102,000"
1141,"Aug 13, 2018",180.10,182.61,178.90,180.05,180.05,"17,423,300"
1142,"Aug 10, 2018",182.04,182.10,179.42,180.26,180.26,"21,500,400"
1143,"Aug 09, 2018",185.85,186.57,182.48,183.09,183.09,"19,732,100"
1144,"Aug 08, 2018",184.75,186.85,183.76,185.18,185.18,"22,205,200"
1145,"Aug 07, 2018",186.50,188.30,183.72,183.81,183.81,"33,398,600"
1146,"Aug 06, 2018",178.97,185.79,178.38,185.69,185.69,"49,716,200"
1147,"Aug 03, 2018",177.69,178.85,176.15,177.78,177.78,"24,763,400"
1148,"Aug 02, 2018",170.68,176.79,170.27,176.37,176.37,"32,400,000"
1149,"Aug 01, 2018",173.93,175.08,170.90,171.65,171.65,"34,042,100"
1150,"Jul 31, 2018",170.67,174.24,170.00,172.58,172.58,"40,356,500"
1151,"Jul 30, 2018",175.30,175.30,166.56,171.06,171.06,"65,280,800"
1152,"Jul 27, 2018",179.87,179.93,173.00,174.89,174.89,"60,073,700"
1153,"Jul 26, 2018",174.89,180.13,173.75,176.26,176.26,"169,803,700"
1154,"Jul 25, 2018",215.72,218.62,214.27,217.50,217.50,"58,954,200"
1155,"Jul 24, 2018",215.11,216.20,212.60,214.67,214.67,"28,468,700"
1156,"Jul 23, 2018",210.58,211.62,208.80,210.91,210.91,"16,732,000"
1157,"Jul 20, 2018",208.85,211.50,208.50,209.94,209.94,"16,163,900"
1158,"Jul 19, 2018",208.77,209.99,207.76,208.09,208.09,"11,350,400"
1159,"Jul 18, 2018",209.82,210.99,208.44,209.36,209.36,"15,334,900"
1160,"Jul 17, 2018",204.90,210.46,204.84,209.99,209.99,"15,349,900"
1161,"Jul 16, 2018",207.50,208.72,206.84,207.23,207.23,"11,078,200"
1162,"Jul 13, 2018",207.81,208.43,206.45,207.32,207.32,"11,486,800"
1163,"Jul 12, 2018",203.43,207.08,203.19,206.92,206.92,"15,454,700"
1164,"Jul 11, 2018",202.22,204.50,201.75,202.54,202.54,"12,927,400"
1165,"Jul 10, 2018",204.50,204.91,202.26,203.54,203.54,"13,190,100"
1166,"Jul 09, 2018",204.93,205.80,202.12,204.74,204.74,"18,149,400"
1167,"Jul 06, 2018",198.45,203.64,197.70,203.23,203.23,"19,740,100"
1168,"Jul 05, 2018",194.74,198.65,194.03,198.45,198.45,"19,684,200"
1169,"Jul 03, 2018",194.55,195.40,192.52,192.73,192.73,"13,489,500"
1170,"Jul 02, 2018",193.37,197.45,192.22,197.36,197.36,"13,961,600"
1171,"Jun 29, 2018",197.32,197.60,193.96,194.32,194.32,"15,811,600"
1172,"Jun 28, 2018",195.18,197.34,193.26,196.23,196.23,"18,172,400"
1173,"Jun 27, 2018",199.18,200.75,195.80,195.84,195.84,"18,734,400"
1174,"Jun 26, 2018",197.60,199.10,196.23,199.00,199.00,"17,897,600"
1175,"Jun 25, 2018",200.00,200.00,193.11,196.35,196.35,"25,275,100"
1176,"Jun 22, 2018",201.16,202.24,199.31,201.74,201.74,"17,420,200"
1177,"Jun 21, 2018",202.76,203.39,200.09,201.50,201.50,"19,045,700"
1178,"Jun 20, 2018",199.10,203.55,198.81,202.00,202.00,"28,230,900"
1179,"Jun 19, 2018",196.24,197.96,193.79,197.49,197.49,"19,994,000"
1180,"Jun 18, 2018",194.80,199.58,194.13,198.31,198.31,"16,826,000"
1181,"Jun 15, 2018",195.79,197.07,194.64,195.85,195.85,"21,860,900"
1182,"Jun 14, 2018",193.10,197.28,192.91,196.81,196.81,"19,120,900"
1183,"Jun 13, 2018",192.74,194.50,191.91,192.41,192.41,"15,853,800"
1184,"Jun 12, 2018",192.17,193.28,191.56,192.40,192.40,"11,562,700"
1185,"Jun 11, 2018",188.81,192.60,188.80,191.54,191.54,"12,928,900"
1186,"Jun 08, 2018",187.53,189.48,186.43,189.10,189.10,"12,677,100"
1187,"Jun 07, 2018",190.75,190.97,186.77,188.18,188.18,"21,503,200"
1188,"Jun 06, 2018",191.03,192.53,189.11,191.34,191.34,"22,558,900"
1189,"Jun 05, 2018",194.30,195.00,192.62,192.94,192.94,"15,544,300"
1190,"Jun 04, 2018",191.84,193.98,191.47,193.28,193.28,"18,939,800"
1191,"Jun 01, 2018",193.07,194.55,192.07,193.99,193.99,"17,307,200"
1192,"May 31, 2018",187.87,192.72,187.48,191.78,191.78,"30,782,600"
1193,"May 30, 2018",186.54,188.00,185.25,187.67,187.67,"13,736,900"
1194,"May 29, 2018",184.34,186.81,183.71,185.74,185.74,"16,398,900"
1195,"May 25, 2018",186.02,186.33,184.45,184.92,184.92,"10,965,100"
1196,"May 24, 2018",185.88,186.80,185.03,185.93,185.93,"12,354,700"
1197,"May 23, 2018",182.50,186.91,182.18,186.90,186.90,"16,628,100"
1198,"May 22, 2018",184.93,185.42,183.43,183.80,183.80,"12,731,400"
1199,"May 21, 2018",183.77,185.30,183.13,184.49,184.49,"13,532,900"
1200,"May 18, 2018",183.49,184.19,182.61,182.68,182.68,"13,130,500"
1201,"May 17, 2018",182.68,184.06,182.22,183.76,183.76,"14,840,700"
1202,"May 16, 2018",183.70,184.32,182.66,183.20,183.20,"16,975,500"
1203,"May 15, 2018",184.88,185.29,183.20,184.32,184.32,"15,429,400"
1204,"May 14, 2018",187.71,187.86,186.20,186.64,186.64,"15,646,700"
